_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-36.288933148560226,399,-0.0021186488693999625,-1.887568682964643,3.3333333333333335,0.08859540748606017,-0.026120694,-2.352434,2.1902401,0.4126532,1.9588897477095493e-16,-2.0133975368876538,2.950728718840561,0.9999909043338014,-0.1052640000529115,-0.24970435001515906,-0.011738595526409039,0.0030609586916656092,20,-0.12240757,15.602442,0.016092377,1.5,1.0,0.0201015240937012,-2.295321346104127,-16.977910409712166
-35.594374975035194,426,0.0063597052573726885,-1.8165786849152583,2.1353210469393717,0.07426039056971123,0.015593661,-2.721581,2.4585533,0.41374293,5.420807256385741e-17,-2.894933494181902,2.6699670574006324,0.9999817705092438,-0.10560566974917934,-0.2589823048651884,-0.009908914094505778,0.0038143160496796444,40,-0.1098013,15.567471,0.016810574,2.25,1.0,0.005795292013017711,-0.48348299811411066,-2.6130687481090673
-34.3471859736068,399,-0.0026826235353407768,-1.7377939934875786,1.7761516344031445,0.07469312027162567,-0.0049009304,-2.4395742,2.5153918,0.40596136,1.7808088615541357e-17,-2.696019556295635,2.3247816209454286,0.9999737150480423,-0.09843438833315862,-0.27504951687016793,-0.013852355952953827,0.0034770226405166226,60,-0.09696913,15.532225,0.01210452,3.375,1.0,0.003990863424875972,-0.13734606007386985,-0.9302642953215006
-39.3864143615048,417,-0.006712298284265721,-1.5322482703800868,1.6488153136813068,0.0795991702979573,-0.0095468545,-2.5286355,2.2565875,0.42273477,-1.703939414292806e-17,-2.8927759571543796,2.382034256459971,0.9999696034599204,-0.11156187998210045,-0.25977601021816765,-0.011478718967567993,0.004033483035166486,80,-0.07188835,15.497809,0.012801724,5.0625,1.0,0.002102611241789786,0.4787377113582689,-0.26730764526538975
-35.51149125701789,404,0.0021531276713557907,-1.6824666910315556,1.9336468360924717,0.07418805172001505,-0.010086993,-2.6331155,2.3757846,0.41507432,2.63815372188156e-17,-3.3878209816050724,3.254450760253496,0.9999605593944876,-0.10285763756403737,-0.24791685889285456,-0.007520138850951416,0.00345053484624995,100,-0.08597233,15.467961,0.014222062,7.59375,1.0,0.0020054211262107223,0.4247709759320254,0.18511969156902497
-34.969833725183044,406,-0.00273120668370709,-2.1141985599761934,1.9026688870552684,0.07287753744824041,0.022509994,-2.4264948,2.3974416,0.40728176,7.00042104197143e-17,-2.7005991348959215,3.8393819227865067,0.9999609555200555,-0.0980152374386794,-0.2570878374420726,-0.01386484514560389,0.0032011465364282896,120,-0.141905,15.469534,0.013543324,11.390625,1.0,0.001669770400054062,0.4792038536357449,0.13532089239868672
-33.93451153403516,414,0.011207731280770157,-1.7151126731137385,1.868618221581629,0.0680337329312477,0.013168343,-2.512593,2.5096686,0.41982076,5.148860404058697e-17,-3.1948587869905585,2.4246456013038995,0.9999549909688864,-0.09866001312722752,-0.24660920292087946,-0.010975472686105915,0.003056921061864862,140,-0.07353444,15.434366,0.007938085,17.0859375,1.0,0.0013965536183336551,0.5578036858912605,0.22531618915785423
-33.787856530335574,390,-0.0024654366212924746,-1.8477794689419027,1.713847461775107,0.07040649683962236,0.0073776664,-2.4182076,2.4364843,0.42368975,5.465713352000771e-17,-3.203077222121116,1.9703910840701444,0.999951735465693,-0.09608798189180456,-0.30735661091938865,-0.012181363894382468,0.003384440630010459,160,-0.07134441,15.431625,0.0038940527,17.0859375,1.0,0.0011767089145716394,0.654909703573373,0.3698061061236071
-33.329084206152785,404,-0.004940100565910097,-1.3841982222093645,2.0729234639640413,0.0706668913112174,-0.009269561,-2.4793687,2.4058862,0.4064237,0.0,-2.6556821582360537,2.5937819329253107,0.9999500767220373,-0.09830638549109401,-0.23583685432312096,-0.010169602439962238,0.00290068517934833,180,-0.07937006,15.426382,0.0052174674,17.0859375,1.0,0.0012017763718282183,0.5867566269144955,0.35705655662475
-38.97218619213432,425,0.0003395204029936175,-1.8619430332353253,1.7602778194804483,0.08221341330744318,0.00904724,-2.2507353,2.230948,0.4106453,0.0,-2.826854422027197,2.214064163601713,0.999965432048757,-0.11893194538149417,-0.32531953593206997,-0.013091874591162614,0.005172813948572099,200,-0.057297297,15.413637,0.003398525,17.0859375,1.0,0.002450233858216277,0.5279207848623584,0.2083871765308405
-31.74362602714524,409,0.007713323235422767,-1.3712184986289129,1.4627800796898331,0.06637470958967734,0.027898304,-2.2569668,2.4810896,0.40944982,-4.777487832127813e-17,-3.0726898516920143,2.2385881054717935,0.9999505065810819,-0.0965652956735852,-0.23184462261844827,-0.011446143010981824,0.0028869285472591416,220,-0.15645353,15.422541,0.0067845182,25.62890625,1.0,0.0014531348113006133,0.5101587102407676,0.34473296121701835
-34.007806624851476,415,0.00761519518833795,-1.7132816157681277,1.9199514027408744,0.07310560489873644,0.0063634682,-2.588779,2.6052783,0.41662338,-3.8523401336390973e-17,-2.5871059283807534,2.7615992831213623,0.9999568447836544,-0.09916162853939132,-0.2851770620464828,-0.0048189554604201644,0.0033232772700811054,240,-0.038276646,15.40878,0.0015217632,25.62890625,1.0,0.0015353001353528442,0.5406267010785613,0.2040625421488771
-31.334540044275002,409,0.005389842163053519,-1.4961111588959803,1.6141157989094723,0.07039420034239126,0.02726052,-2.4089031,2.2865956,0.40871695,0.0,-3.23175536275419,2.568466637172021,0.9999611672700561,-0.0920292185772812,-0.23196420354102332,-0.011471965178335593,0.003005209848745255,260,-0.04443816,15.403889,0.0016430572,25.62890625,1.0,0.0017425185739247126,0.4263134034595075,-0.05048276576359534
-33.78752458453195,422,0.0050929986633213385,-1.545677144038541,1.5721075334294345,0.07125193336234266,0.026108483,-2.3720498,2.4206047,0.42209056,4.209376396683058e-18,-2.538450809482619,2.121610517590253,0.9999539728337041,-0.10066485923150478,-0.2636993125266292,-0.009566177628213605,0.0038770207781255463,280,-0.04347501,15.399126,0.0017067561,25.62890625,1.0,0.001883089897338199,0.5143286042310258,0.3812190868951938
-29.971390328435735,413,0.0036688101645563093,-1.682935516639465,1.3567545813795991,0.0690663725496405,0.01661601,-2.3859992,2.41742,0.40573925,1.720442459467555e-17,-3.734652922749885,2.295569003534043,0.9999508528162601,-0.08793362813180555,-0.23028652830095506,-0.005603139044372485,0.0027810485373554444,300,-0.03796043,15.39377,0.0013557093,17.0859375,1.0,0.0012513126162456045,0.5503038326104559,0.29587177105198115
-33.401007672538626,418,0.00045050012844368304,-2.1271230938190366,2.372286508777355,0.07865130068805305,0.02522772,-2.437572,2.3771713,0.4149658,3.399726008421532e-17,-3.331726782689099,2.1167019448662505,0.9999540445860403,-0.10011135978886246,-0.2783685993548625,-0.010995888413924322,0.004137847744593261,320,-0.054108743,15.387607,0.0030597476,17.0859375,1.0,0.0016343297406106205,0.6116429536734245,0.41197312934744856
-31.588323310641243,421,0.0015741726304833415,-1.228686309621726,1.7307976466871657,0.0724606552922988,0.022242285,-2.2047546,2.4347966,0.40900356,-5.06324989852803e-17,-2.465848937313532,3.584755770003414,0.9999420304472201,-0.09271154239801414,-0.20162107356285494,-0.012943838564435975,0.0018927768208752951,340,-0.26382592,15.394597,0.013831134,25.62890625,1.0,0.0005850121154498251,0.6911357655636833,0.2503721298533289
-33.53095865982145,404,0.004355371096572637,-1.8247946882158548,1.7955931796700129,0.07377422982488947,0.0008541749,-2.522498,2.521161,0.40682587,3.51753829584208e-17,-3.2979332757866806,2.6522808626261827,0.999951811185263,-0.09960158787522815,-0.26991447014588815,-0.012316931810380264,0.0032493663699636978,360,-0.03270888,15.382279,0.0015948527,25.62890625,1.0,0.0011968886340587139,0.636843537886342,0.32076058269514685
-33.80266762353354,386,-0.0048953937092891696,-1.5050566634347622,1.913159454356143,0.07385985229852506,-0.0042828084,-2.1178384,2.3187225,0.40992662,3.681568579067877e-17,-2.9469362129477754,2.3544695500370847,0.9999402726225075,-0.09748319784823624,-0.2383920825850159,-0.010996304338323607,0.002578975345499509,380,-0.041049294,15.372509,0.0014506251,17.0859375,1.0,0.0008914256439289754,0.654349074096347,0.504894317270125
-30.697199644611327,398,0.006431797428943954,-1.3536241951306003,1.4114383618019941,0.06875190997770286,0.009760364,-2.628143,2.1462185,0.39834896,3.5705665113572874e-17,-2.756117156726999,2.7068404060641122,0.9999336648773156,-0.0892402905862594,-0.22968989413606164,-0.005713644144106433,0.002399828431170144,400,-0.10352062,15.356813,0.006011311,25.62890625,1.0,0.0007454825850555202,0.689516834125882,0.5458386061091905
-29.965376059433602,408,0.013843687669360605,-2.345131400007611,2.318331850589683,0.06780094967707992,0.018590145,-2.6732013,2.3764782,0.4049566,-8.707631565687502e-18,-2.8834233510412615,2.0442223118094387,0.9999340208155004,-0.09169574816623793,-0.22587654070466864,-0.011823734343814183,0.002109987960487606,420,-0.041861095,15.3542795,0.0016107186,25.62890625,1.0,0.0006384214434088884,0.709253935669806,0.48261072445296405
-33.66225920901141,407,-0.005283971993499628,-1.4999494554753972,1.8473816848143778,0.07433663011675566,0.009655905,-2.1274734,2.254434,0.4127953,1.7458052475678137e-17,-2.987581840769307,3.4281772364119196,0.9999466245152869,-0.09699313302421471,-0.25721494187842275,-0.00905555659926827,0.002897521978057803,440,-0.05444143,15.351723,0.0025316796,25.62890625,1.0,0.0009382247884619494,0.6765170898500701,0.4287016640520652
-35.14437722414287,390,-0.012058683319427608,-1.7981788326593153,1.8002902305835424,0.0729266955612781,-0.0023039528,-2.255826,2.4418993,0.42221007,1.8219044506669236e-17,-3.4933211109734845,2.7797891028981367,0.9999504887742756,-0.10590797673103713,-0.294576469359474,-0.014322651574768499,0.0034236903030984076,460,-2.6062028,15.3486805,0.013678376,35.0,0.6666666666666666,0.0014052716248705314,0.5895786302538665,0.42827378546444406
-29.382715333940645,398,0.005402344389980588,-1.7583518264516007,1.7466357921973212,0.06850845657484857,0.0178605,-2.2385817,2.2210796,0.40517256,0.0,-3.1743778950702675,2.7379038349560165,0.9999461021955148,-0.08910231878660617,-0.2149889818939356,-0.011189909762760589,0.0024569621409858615,480,0.0018251799,15.343304,0.001816129,35.0,0.6666666666666666,0.000908979210821347,0.6360487653687295,0.31894889634820156
-30.454372510455308,403,-0.000617526855071996,-1.846915456062205,2.3374630021688043,0.06976727022656941,0.004443887,-2.1866393,2.1463628,0.4054821,5.289400018065262e-17,-3.5196287115170652,2.82495307757536,0.9999446174185693,-0.08800274224353964,-0.19991847949455366,-0.013771885959991223,0.0021005355476039532,500,-0.030789241,15.34111,0.0009136176,23.333333333333332,0.6666666666666666,0.0007623916581016748,0.6370586328730956,0.22481244052409777
-33.99144196085055,396,0.006090810135979625,-1.759873357381549,1.6365131646259252,0.07828108544954146,0.01607155,-2.4104748,2.470851,0.41342464,3.588599675556062e-17,-3.887973379267373,2.753904325746411,0.9999354959092738,-0.10157023268007326,-0.24305960174397812,-0.01306853644542799,0.002788578994934739,520,-0.044515047,15.332837,0.0018627547,23.333333333333332,0.6666666666666666,0.000864650060085899,0.6911413098240594,0.5964471880670141
-30.899908836079607,412,-0.0011128474180520582,-1.7516611250764844,1.61163851309905,0.0682649777811258,0.01984243,-2.3677993,2.2443197,0.40641543,1.7246182906798547e-17,-3.1961021977670696,2.6726395956792914,0.9999355943572097,-0.09222798228266489,-0.24974344550993277,-0.013472909276288091,0.002292097824968506,540,-0.040245723,15.319135,0.0016683907,23.333333333333332,0.6666666666666666,0.0008748380649920347,0.6340476005772752,0.4991746592045553
-32.177031966562524,391,0.00011491258415028916,-1.757103884278685,1.7910489510037144,0.07527229215468788,0.015463433,-2.6336787,2.5061843,0.41547254,2.7258672727369573e-17,-3.3343027928070965,2.1233050008296503,0.9999407905274442,-0.09543208167437028,-0.22050547351162814,-0.010806383107531823,0.0022917253288147334,560,-0.04609612,15.306978,0.0019555397,23.333333333333332,0.6666666666666666,0.0008461989787501696,0.6396562751387439,0.3870803059884106
-32.28871916806863,407,-0.00010359826173995708,-1.5380746655957895,1.9633055742670564,0.07120446773987371,0.025368268,-2.2485006,2.1686802,0.414635,-1.7458052475678137e-17,-2.3926688001777343,3.160359703824365,0.9999305230224153,-0.09363659604520849,-0.20451968868889853,-0.005371296915274498,0.0023413084917897793,580,-0.03933684,15.296146,0.0017089141,23.333333333333332,0.6666666666666666,0.0007490939130725189,0.6814777127419918,0.5778116304278467
-31.53785377669317,399,-0.0029432053839553466,-2.250021380183119,1.790110353359463,0.0711993261762663,0.012848016,-2.238059,2.4505463,0.3996414,1.7808088615541357e-17,-2.3383795594412833,2.745939192089147,0.9999274727416647,-0.08870964017939806,-0.21221806160723822,-0.01471827706633077,0.002043543085891005,600,-0.050538663,15.285367,0.002084732,23.333333333333332,0.6666666666666666,0.0005191860003411684,0.7463839621887631,0.5777463430644105
-28.110604140324533,408,0.01314427316278208,-1.562191256198955,1.4169254002647729,0.0638898989487362,0.013511303,-2.125435,2.6429634,0.3911728,1.7415263131375004e-17,-2.7327331226432547,2.6280589648016464,0.9999382579358931,-0.082279313891467,-0.24051844373653436,-0.005026637953585373,0.002376498239257099,620,-0.036911026,15.273989,0.0016214029,23.333333333333332,0.6666666666666666,0.0008821282395094401,0.6290458265376646,0.4186963122274382
-28.445228775918082,400,0.008355299366132553,-1.1108801349839084,1.244630399896906,0.06487312513176365,-0.004241809,-2.4795833,2.4593716,0.40949634,0.0,-2.3757572431388594,2.6771859466105354,0.9999295965531053,-0.08186040318978727,-0.20548961930303833,-0.010649907735774355,0.0020055448457507764,640,-0.04197238,15.272283,0.0018207264,23.333333333333332,0.6666666666666666,0.0007397195623069831,0.6313393444482216,0.4979633037689133
-28.68180949436213,395,0.001713576516081655,-1.5955604731169588,1.5245010434413397,0.06691563723617826,0.002362664,-1.9963381,2.5325334,0.40266553,-4.0473953302790517e-17,-2.608898974110688,2.894780850934754,0.999926032669859,-0.08367716991749295,-0.17230593112951384,-0.013399506662387933,0.0017126961454262332,660,-0.03911623,15.257663,0.0015575554,23.333333333333332,0.6666666666666666,0.0005380941491751601,0.6891135244729649,0.4902671324110266
-28.719119726363477,404,0.004499545652080812,-1.7748330922639237,1.9865354652915943,0.07333830775818295,0.017628863,-2.1823635,2.3955855,0.40484014,-5.27630744376312e-17,-4.0007818500528245,2.1570013602693097,0.9999451718895283,-0.08326702760799967,-0.18755939381725475,-0.010926765251926828,0.002094162859034263,680,-0.04585761,15.244613,0.0018084781,23.333333333333332,0.6666666666666666,0.00082297510410345,0.6073177934605383,0.19768700976845188
-28.408572562495618,396,0.006388537950994188,-1.6275888208009273,1.804443453914535,0.06852450655629777,0.011178911,-2.3374581,2.8109615,0.3968284,1.794299837778031e-17,-3.2306106961421803,2.556249249988496,0.9999362612318476,-0.08513191520637733,-0.23676944060476693,-0.014012692473579044,0.0021228314531702435,700,-0.037925407,15.217493,0.0014865374,15.555555555555555,0.6666666666666666,0.0007807180570514574,0.6324382208326045,0.4498469637859994
-26.957675803090524,408,0.0062048982158608495,-1.8959809975901327,1.766900244912269,0.0667899952572912,0.007170473,-2.2701728,2.371761,0.39294678,0.0,-2.50795664131878,2.6881473078742952,0.9999235090433923,-0.08015083222979365,-0.17905719099566858,-0.011439281818862706,0.0014547633609691565,720,-0.06165404,15.182922,0.004623598,15.555555555555555,0.6666666666666666,0.0004926732928016178,0.6641272840435888,0.46558328623675604
-31.422661705327783,421,0.0035650484506876716,-1.4134519760515811,1.3386213686958854,0.06731718358543021,0.010209089,-2.1894548,2.4827135,0.40737483,-5.485187390072032e-17,-2.6886771413047916,2.6722448584054943,0.999921526267907,-0.09262915946735806,-0.2006471186775553,-0.013026921022087277,0.002158756383004871,740,-0.07436763,15.186028,0.005825276,15.555555555555555,0.6666666666666666,0.0005241096462912346,0.7721960038230812,0.6293550398650467
-27.62807935852016,402,0.008858280170297427,-1.4896642501970747,1.9984562311882288,0.06790512289469457,0.020191992,-2.3110569,2.1935227,0.39200535,0.0,-2.914603423287056,2.3829065442237356,0.9999358283261369,-0.08330494391004936,-0.19591978475653143,-0.012257227899080032,0.0020714861667472137,760,-0.048019193,15.139841,0.0034044464,15.555555555555555,0.6666666666666666,0.0008340918979335326,0.6176701026605442,0.416606786897444
-32.82411466780104,412,0.0045854133958503854,-1.7053562151135424,1.9989447876583817,0.07277326286211769,0.0148881925,-2.4516807,2.5644608,0.41520408,-2.5869274360197823e-17,-2.7897058479242696,2.120822984541952,0.999945646596002,-0.09793631164997654,-0.2966697445962886,-0.015179656681689394,0.003451595233107656,780,-0.052669913,15.149921,0.003357679,15.555555555555555,0.6666666666666666,0.0011620197230557928,0.6823550973864773,0.4698912966478568
-30.325226024495457,420,-0.0027481534992826956,-1.796198744202091,1.5847760365199346,0.07324709292466652,-0.0002406075,-2.148083,2.3398104,0.39713156,8.458842092382146e-18,-2.6280282090271614,2.6110767749012775,0.9999334520427939,-0.09053524515730299,-0.22076518334607542,-0.015996294820475,0.002165227570200762,800,-0.07848543,15.169027,0.005736714,15.555555555555555,0.6666666666666666,0.0007057880375939417,0.6747563451242686,0.5116643446925708
-28.665127680299054,395,-0.00043730879678175437,-1.4437601567313831,1.861796848405181,0.06774555579456196,-0.0028567628,-2.485453,2.2292345,0.4013131,0.0,-2.972242878015329,2.119548700627398,0.9999341774377994,-0.08476174185126253,-0.2142743293423425,-0.014373437242147489,0.002081933439135529,820,-0.058078777,15.1343975,0.0037225313,15.555555555555555,0.6666666666666666,0.0007435932217745708,0.6438935209500422,0.46771994480742496
-26.561502008691047,405,-0.0054216334256255915,-1.5525465077457874,2.133487378979212,0.06821756829476013,-0.010324455,-2.4680538,2.2792678,0.39541417,-6.579099405186113e-18,-3.9357349704094413,3.2953167322335966,0.9999456618482995,-0.08166536028791795,-0.217534355709043,-0.013771648735862766,0.0019189473182670226,840,-0.22387853,15.110475,0.01286172,23.333333333333332,0.6666666666666666,0.0009754389814973282,0.49207819279762843,0.16788834861168078
-28.022924925125444,401,-0.0050305019956474505,-1.7820836105555014,1.3205600556831858,0.06775069405444796,-0.008917119,-2.532354,2.2327595,0.39012215,1.993417899576341e-17,-3.2411268797638564,2.914720890038755,0.9999350569557734,-0.08311554984394577,-0.17368655262978347,-0.014320616466251332,0.001734951281582482,860,-0.05264116,15.102367,0.0030266698,23.333333333333332,0.6666666666666666,0.0005216491581384101,0.704786501926032,0.31951107241823773
-31.87893254767559,426,0.009120336468092103,-1.9420172004575293,2.0019901405030613,0.08218865732961367,0.03157273,-2.233414,2.3366604,0.40534642,3.752866562113205e-17,-3.5729021572563235,2.388889574876302,0.9999558452205367,-0.09457759263920493,-0.293377327489187,-0.011476869314525157,0.0037450080405560804,880,-0.040239118,15.097601,0.0016480522,23.333333333333332,0.6666666666666666,0.0014773867986925518,0.6068459307729175,0.27756060143335215
-27.72216541253805,391,-0.005608869693289387,-1.621854484693642,1.4471043435199753,0.07211061529418113,-0.0032548415,-2.3074903,2.3097734,0.39880124,1.817244848491305e-17,-2.930205052469166,2.4901417535639725,0.9999389829123194,-0.08228167025409402,-0.21271472877440703,-0.008137584531724426,0.00178139243813972,900,-0.043742847,15.07801,0.0017514485,23.333333333333332,0.6666666666666666,0.0007917536661457824,0.5706432310137832,0.276973846508495
-31.37641043306956,414,-0.013640768804424351,-1.8444094639753918,1.5551320973075498,0.07612163280752683,-0.019203758,-2.1823637,2.0767462,0.40184307,0.0,-3.2242165746870715,2.8395336060491023,0.9999398675703733,-0.09588182444800072,-0.24042920371431178,-0.012939067108493062,0.0029569685859762536,920,-0.03724512,15.072052,0.0015063516,23.333333333333332,0.6666666666666666,0.0009039905003089361,0.7138297310668107,0.5147455828739242
-26.15653685878943,402,0.0032026858555834576,-1.9426713701397107,2.0044418390002186,0.06486421154919844,0.019985009,-2.5856352,2.2719917,0.38905865,3.5350384863686576e-17,-3.5871086530773404,2.354587004567386,0.999929275132545,-0.07656761730107864,-0.1574612678401294,-0.013047979329604624,0.0014951380566158232,940,-0.042145375,15.056442,0.0018552026,23.333333333333332,0.6666666666666666,0.0006540601339239736,0.5915636289863663,0.34601160472045633
